ID,d,D,B,C,C0,Pu,Referenzdrehzahl,Grenzdrehzahl,Gewicht_kg,Kurzzeichen_Lager_offen_oder_beidseitig_abgedichtet,Kurzzeichen_einseitig_abgedichtet,d.1,d1,d2,D1,D2,r12_min,da_min,da_max,Da_max,ra_max,kr,f0
667,190,340,55.0,255.0,280.0,7.35,3800,2400,19.5,6238,-,190,239,-,290,-,4.0,207.0,-,323.0,3.0,0.025,15.0,
668,190,340,55.0,255.0,280.0,7.35,3800,3400,21.5,6238 M,-,190,239,-,290,-,4.0,207.0,-,323.0,3.0,0.025,15.0,
669,190,400,78.0,371.0,430.0,10.8,3400,2200,42.0,6338,-,190,259,-,331,-,5.0,210.0,-,380.0,4.0,0.03,14.0,
670,190,400,78.0,371.0,430.0,10.8,3400,3000,47.5,6338 M,-,190,259,-,331,-,5.0,210.0,-,380.0,4.0,0.03,14.0,
671,200,250,24.0,76.1,102.0,2.9,5000,3200,2.35,61840,-,200,216,-,234,-,1.5,207.0,-,243.0,1.5,0.015,17.0,
672,200,280,38.0,148.0,166.0,4.55,4800,3000,6.3,61940,-,200,225,-,255,-,2.1,210.0,-,270.0,2.0,0.02,16.0,
673,200,280,38.0,148.0,166.0,4.55,4800,3800,7.3,61940 MA,-,200,225,-,256,-,2.1,210.0,-,270.0,2.0,0.02,16.0,
674,200,310,34.0,168.0,190.0,5.1,4300,2800,8.8,16040,-,200,237,-,273,-,2.0,209.0,-,301.0,2.0,0.02,16.0,
675,200,310,51.0,216.0,245.0,6.4,4300,2800,12.5,6040,-,200,235,-,275,-,2.1,210.0,-,300.0,2.0,0.025,16.0,
676,200,310,51.0,216.0,245.0,6.4,4300,3600,14.0,6040 M,-,200,235,-,275,-,2.1,210.0,-,300.0,2.0,0.025,16.0,
677,200,360,58.0,270.0,310.0,7.8,3600,2200,23.5,6240,-,200,254,-,303,-,4.0,217.0,-,343.0,3.0,0.025,15.0,
678,200,360,58.0,270.0,310.0,7.8,3600,3200,26.0,6240 M,-,200,254,-,303,-,4.0,217.0,-,343.0,3.0,0.025,15.0,
679,220,270,24.0,78.0,110.0,3.0,4500,2800,2.55,61844,-,220,236,-,254,-,1.5,227.0,-,263.0,1.5,0.015,17.0,
680,220,300,38.0,151.0,180.0,4.75,4300,2600,6.8,61944,-,220,245,-,275,-,2.1,230.0,-,290.0,2.0,0.02,17.0,
681,220,300,38.0,151.0,180.0,4.75,4300,3600,7.95,61944 MA,-,220,245,-,276,-,2.1,230.0,-,290.0,2.0,0.02,17.0,
682,220,340,37.0,174.0,204.0,5.2,4000,2400,11.5,16044,-,220,261,-,298,-,2.1,230.0,-,330.0,2.0,0.02,17.0,
683,220,340,56.0,247.0,290.0,7.35,4000,2400,16.0,6044,-,220,258,-,302,-,3.0,233.0,-,327.0,2.5,0.025,16.0,
684,220,340,56.0,247.0,290.0,7.35,4000,3200,18.5,6044 M,-,220,258,-,302,-,3.0,233.0,-,327.0,2.5,0.025,16.0,
685,220,400,65.0,296.0,365.0,8.8,3200,2000,33.5,6244,-,220,282,-,335,-,4.0,237.0,-,383.0,3.0,0.025,15.0,
686,220,400,65.0,296.0,365.0,8.8,3200,3000,36.5,6244 M,-,220,282,-,335,-,4.0,237.0,-,383.0,3.0,0.025,15.0,
687,220,460,88.0,410.0,520.0,12.0,3000,2600,73.0,6344 M,-,220,301,-,379,-,5.0,240.0,-,440.0,4.0,0.03,14.0,
688,240,300,28.0,108.0,150.0,3.8,4000,2600,3.9,61848,-,240,259,-,281,-,2.0,249.0,-,291.0,2.0,0.015,17.0,
689,240,320,38.0,159.0,200.0,5.1,4000,2400,7.3,61948,-,240,265,-,295,-,2.1,250.0,-,310.0,2.0,0.02,17.0,
690,240,320,38.0,159.0,200.0,5.1,4000,3200,8.55,61948 MA,-,240,265,-,296,-,2.1,250.0,-,310.0,2.0,0.02,17.0,
691,240,360,37.0,203.0,255.0,6.3,3600,2200,12.5,16048,-,240,279,-,318,-,2.1,250.0,-,350.0,2.0,0.02,17.0,
692,240,360,37.0,203.0,255.0,6.3,3600,3000,14.0,16048 MA,-,240,279,-,321,-,2.1,250.0,-,350.0,2.0,0.02,17.0,
693,240,360,56.0,255.0,315.0,7.8,3600,2200,17.0,6048,-,240,277,-,322,-,3.0,253.0,-,347.0,2.5,0.025,16.0,
694,240,360,56.0,255.0,315.0,7.8,3600,3000,19.5,6048 M,-,240,277,-,322,-,3.0,253.0,-,347.0,2.5,0.025,16.0,
695,240,440,72.0,358.0,465.0,10.8,3000,2600,51.0,6248 M,-,240,309,-,371,-,4.0,257.0,-,423.0,3.0,0.025,15.0,
696,240,500,95.0,442.0,585.0,12.9,2600,2400,97.0,6348 M,-,240,331,-,409,-,5.0,260.0,-,480.0,4.0,0.03,15.0,
697,260,320,28.0,111.0,163.0,4.0,3800,2400,4.15,61852,-,260,279,-,301,-,2.0,269.0,-,311.0,2.0,0.015,17.0,
698,260,360,46.0,212.0,270.0,6.55,3600,2200,12.0,61952,-,260,291,-,329,-,2.1,270.0,-,350.0,2.0,0.02,17.0,
699,260,360,46.0,212.0,270.0,6.55,3600,3000,14.5,61952 MA,-,260,291,-,330,-,2.1,270.0,-,350.0,2.0,0.02,17.0,
700,260,400,44.0,238.0,310.0,7.2,3200,2000,18.0,16052,-,260,307,-,351,-,3.0,273.0,-,387.0,2.5,0.02,16.0,
701,260,400,44.0,238.0,310.0,7.2,3200,2800,22.5,16052 MA,-,260,307,-,353,-,3.0,273.0,-,387.0,2.5,0.02,16.0,
702,260,400,65.0,291.0,375.0,8.8,3200,2000,25.0,6052,-,260,304,-,356,-,4.0,277.0,-,383.0,3.0,0.025,16.0,
703,260,400,65.0,291.0,375.0,8.8,3200,2800,29.0,6052 M,-,260,304,-,356,-,4.0,277.0,-,383.0,3.0,0.025,16.0,
704,260,480,80.0,390.0,530.0,11.8,2600,2400,65.5,6252 M,-,260,337,-,403,-,5.0,280.0,-,460.0,4.0,0.025,15.0,
705,280,350,33.0,138.0,200.0,4.75,3400,2200,6.25,61856,-,280,302,-,327,-,2.0,289.0,-,341.0,2.0,0.015,17.0,
706,280,350,33.0,138.0,200.0,4.75,3400,2800,7.25,61856 MA,-,280,302,-,328,-,3.8,289.0,-,341.0,2.0,0.015,17.0,
707,280,380,46.0,216.0,285.0,6.7,3200,2000,12.0,61956,-,280,311,-,349,-,2.1,291.0,-,369.0,2.0,0.02,17.0,
708,280,380,46.0,216.0,285.0,6.7,3200,2800,15.5,61956 MA,-,280,311,-,350,-,2.1,291.0,-,369.0,2.0,0.02,17.0,
709,280,420,44.0,242.0,335.0,7.5,3000,1900,19.0,16056,-,280,327,-,371,-,3.0,293.0,-,407.0,2.5,0.02,17.0,
710,280,420,44.0,242.0,335.0,7.5,3000,2600,23.5,16056 MA,-,280,327,-,374,-,3.0,293.0,-,407.0,2.5,0.02,17.0,
711,280,420,65.0,302.0,405.0,9.3,3000,1900,26.0,6056,-,280,324,-,376,-,4.0,296.0,-,404.0,3.0,0.025,16.0,
712,280,420,65.0,302.0,405.0,9.3,3000,2600,31.0,6056 M,-,280,324,-,376,-,4.0,296.0,-,404.0,3.0,0.025,16.0,
713,280,500,80.0,423.0,600.0,12.9,2600,2200,72.0,6256 M,-,280,355,-,425,-,5.0,300.0,-,480.0,4.0,0.025,15.0,
714,300,380,38.0,172.0,245.0,5.6,3200,2000,8.9,61860,-,300,325,-,355,-,2.1,309.0,-,371.0,2.0,0.015,17.0,
715,300,380,38.0,172.0,245.0,5.6,3200,2600,10.5,61860 MA,-,300,325,-,356,-,2.1,309.0,-,371.0,2.0,0.015,17.0,
716,300,420,56.0,270.0,375.0,8.3,3000,1900,19.0,61960,-,300,338,-,382,-,3.0,313.0,-,407.0,2.5,0.02,16.0,
717,300,420,56.0,270.0,375.0,8.3,3000,2400,24.5,61960 MA,-,300,338,-,384,-,3.0,313.0,-,407.0,2.5,0.02,16.0,
718,300,460,50.0,286.0,405.0,8.8,2800,1800,32.0,16060 MA,-,300,352,-,407,-,4.0,315.0,-,445.0,3.0,0.02,16.0,
719,300,460,74.0,358.0,500.0,10.8,2800,2400,44.0,6060 M,-,300,351,-,409,-,4.0,315.0,-,445.0,3.0,0.025,16.0,
720,300,540,85.0,462.0,670.0,13.7,2400,2000,88.5,6260 M,-,300,383,-,457,-,5.0,320.0,-,520.0,4.0,0.025,15.0,
721,320,400,38.0,172.0,255.0,5.7,3000,1900,9.5,61864,-,320,345,-,375,-,2.1,332.0,-,388.0,2.0,0.015,17.0,
722,320,400,38.0,172.0,255.0,5.7,3000,2400,11.0,61864 MA,-,320,345,-,376,-,2.1,332.0,-,388.0,2.0,0.015,17.0,
723,320,440,56.0,276.0,400.0,8.65,2800,2400,25.5,61964 MA,-,320,357,-,403,-,3.0,333.0,-,427.0,2.5,0.02,16.0,
724,320,480,50.0,281.0,405.0,8.65,2600,2200,34.0,16064 MA,-,320,372,-,428,-,4.0,335.0,-,465.0,3.0,0.02,17.0,
725,320,480,74.0,371.0,540.0,11.4,2600,2200,46.0,6064 M,-,320,370,-,431,-,4.0,335.0,-,465.0,3.0,0.025,16.0,
726,340,420,38.0,178.0,275.0,6.0,2800,1800,10.0,61868,-,340,365,-,395,-,2.1,352.0,-,408.0,2.0,0.015,17.0,
727,340,420,38.0,178.0,275.0,6.0,2800,2400,11.5,61868 MA,-,340,365,-,396,-,2.1,352.0,-,408.0,2.0,0.015,17.0,
728,340,460,56.0,281.0,425.0,9.0,2600,2200,26.5,61968 MA,-,340,378,-,422,-,3.0,353.0,-,447.0,2.5,0.02,17.0,
729,340,520,57.0,345.0,520.0,10.6,2400,2000,45.0,16068 MA,-,340,398,-,462,-,4.0,355.0,-,505.0,3.0,0.02,16.0,
730,340,520,82.0,423.0,640.0,13.2,2400,2200,62.0,6068 M,-,340,397,-,463,-,5.0,360.0,-,500.0,4.0,0.025,16.0,
731,360,440,38.0,182.0,285.0,6.1,2600,2200,12.0,61872 MA,-,360,385,-,415,-,2.1,372.0,-,428.0,2.0,0.015,17.0,
732,360,480,56.0,291.0,450.0,9.15,2600,2200,28.0,61972 MA,-,360,398,-,443,-,3.0,373.0,-,467.0,2.5,0.02,17.0,
733,360,540,57.0,351.0,550.0,11.0,1800,1400,49.0,16072 MA,-,360,418,-,482,-,4.0,375.0,-,525.0,3.0,0.02,16.0,
734,360,540,82.0,442.0,695.0,14.0,2400,1900,64.5,6072 M,-,360,416,-,485,-,5.0,378.0,-,522.0,4.0,0.025,16.0,
735,380,480,46.0,242.0,390.0,8.0,2400,2000,20.0,61876 MA,-,380,412,-,449,-,2.1,392.0,-,468.0,2.0,0.015,17.0,
736,380,520,65.0,338.0,540.0,10.8,2400,1900,40.0,61976 MA,-,380,425,-,476,-,4.0,395.0,-,505.0,3.0,0.02,17.0,
737,380,560,57.0,377.0,620.0,12.2,2200,1400,51.0,16076 MA,-,380,443,-,497,-,4.0,395.0,-,545.0,3.0,0.02,17.0,
738,380,560,82.0,436.0,695.0,13.7,2200,1800,70.5,6076 M,-,380,437,-,503,-,5.0,400.0,-,542.0,4.0,0.025,16.0,
739,400,500,46.0,247.0,405.0,8.15,2400,1900,20.5,61880 MA,-,400,432,-,471,-,2.1,412.0,-,488.0,2.0,0.015,17.0,
740,400,540,65.0,345.0,570.0,11.2,2200,1800,41.5,61980 MA,-,400,445,-,496,-,4.0,415.0,-,525.0,3.0,0.02,17.0,
741,400,600,90.0,520.0,865.0,16.3,2000,1700,87.5,6080 M,-,400,463,-,537,-,5.0,418.0,-,582.0,4.0,0.025,16.0,
742,420,520,46.0,251.0,425.0,8.3,2200,1800,21.5,61884 MA,-,420,452,-,491,-,2.1,432.0,-,508.0,2.0,0.015,17.0,
743,420,560,65.0,351.0,600.0,11.4,2200,1800,43.0,61984 MA,-,420,465,-,516,-,4.0,435.0,-,545.0,3.0,0.02,17.0,
744,420,620,90.0,507.0,880.0,16.3,2000,1600,91.5,6084 M,-,420,482,-,557,-,5.0,438.0,-,602.0,4.0,0.025,16.0,
745,440,540,46.0,255.0,440.0,8.5,2200,1800,22.5,61888 MA,-,440,472,-,510,-,2.1,452.0,-,528.0,2.0,0.015,17.0,
746,440,600,74.0,410.0,720.0,13.2,2000,1600,60.5,61988 MA,-,440,492,-,549,-,4.0,455.0,-,585.0,3.0,0.02,17.0,
747,440,650,94.0,553.0,965.0,17.6,1900,1500,105.0,6088 M,-,440,506,-,584,-,6.0,463.0,-,627.0,5.0,0.025,16.0,
748,460,580,56.0,319.0,570.0,10.6,2000,1600,35.0,61892 MA,-,460,498,-,542,-,3.0,473.0,-,567.0,2.5,0.015,17.0,
749,460,620,74.0,423.0,750.0,13.7,1900,1600,62.5,61992 MA,-,460,511,-,569,-,4.0,476.0,-,604.0,3.0,0.02,17.0,
750,460,680,100.0,582.0,1060.0,19.0,1800,1500,120.0,6092 MB,-,460,528,-,614,-,6.0,483.0,-,657.0,5.0,0.025,16.0,
751,480,600,56.0,325.0,600.0,10.8,1900,1600,36.5,61896 MA,-,480,518,-,564,-,3.0,493.0,-,587.0,2.5,0.015,17.0,
752,480,650,78.0,449.0,815.0,14.6,1800,1500,74.0,61996 MA,-,480,535,-,595,-,5.0,498.0,-,632.0,4.0,0.02,17.0,
753,480,700,100.0,618.0,1140.0,20.0,1700,1400,125.0,6096 MB,-,480,550,-,630,-,6.0,503.0,-,677.0,5.0,0.025,16.0,
754,500,620,56.0,332.0,620.0,11.2,1800,1500,40.5,618/500 MA,-,500,538,-,582,-,3.0,513.0,-,607.0,2.5,0.015,17.0,
755,500,670,78.0,462.0,865.0,15.0,1700,1400,81.5,619/500 MA,-,500,555,-,617,-,5.0,518.0,-,652.0,4.0,0.02,17.0,
756,500,720,100.0,605.0,1140.0,19.6,1600,1300,135.0,60/500 N1MAS,-,500,568,-,650,-,6.0,523.0,-,697.0,5.0,0.025,16.0,
757,530,650,56.0,332.0,655.0,11.2,1700,1400,39.5,618/530 MA,-,530,568,-,613,-,3.0,543.0,-,637.0,2.5,0.015,17.0,
758,530,710,82.0,488.0,930.0,15.6,1600,1300,90.5,619/530 MA,-,530,587,-,653,-,5.0,548.0,-,692.0,4.0,0.02,17.0,
759,530,780,112.0,650.0,1270.0,20.8,1500,1200,185.0,60/530 N1MAS,-,530,612,-,700,-,6.0,553.0,-,757.0,5.0,0.025,16.0,
760,560,680,56.0,345.0,695.0,11.8,1600,1300,42.0,618/560 MA,-,560,598,-,644,-,3.0,573.0,-,667.0,2.5,0.015,17.0,
761,560,750,85.0,494.0,980.0,16.3,1500,1200,105.0,619/560 MA,-,560,622,-,689,-,5.0,578.0,-,732.0,4.0,0.02,17.0,
762,560,820,115.0,663.0,1370.0,22.0,1400,1200,210.0,60/560 N1MAS,-,560,648,-,732,-,6.0,583.0,-,797.0,5.0,0.025,16.0,
763,600,730,60.0,364.0,765.0,12.5,1500,1200,52.0,618/600 MA,-,600,642,-,688,-,3.0,613.0,-,717.0,2.5,0.015,17.0,
764,600,800,90.0,585.0,1220.0,19.6,1400,1100,125.0,619/600 MA,-,600,663,-,736,-,5.0,618.0,-,782.0,4.0,0.02,17.0,
765,600,870,118.0,728.0,1500.0,23.6,1300,1100,230.0,60/600 MA,-,600,689,-,781,-,6.0,623.0,-,847.0,5.0,0.025,16.0,
766,630,780,69.0,442.0,965.0,15.3,1400,1100,73.0,618/630 MA,-,630,678,-,732,-,4.0,645.0,-,765.0,3.0,0.015,17.0,
767,630,850,100.0,624.0,1340.0,21.2,1300,1100,160.0,619/630 N1MA,-,630,702,-,778,-,6.0,653.0,-,827.0,5.0,0.02,17.0,
768,630,920,128.0,819.0,1760.0,27.0,1200,1000,285.0,60/630 N1MBS,-,630,725,-,825,-,7.5,658.0,-,892.0,6.0,0.025,16.0,
769,670,820,69.0,442.0,1000.0,15.6,1300,1100,83.5,618/670 MA,-,670,718,-,772,-,4.0,685.0,-,805.0,3.0,0.015,17.0,
770,670,900,103.0,676.0,1500.0,22.4,1200,1000,192.0,619/670 MA,-,670,745,-,825,-,6.0,693.0,-,877.0,5.0,0.02,17.0,
771,670,980,136.0,904.0,2040.0,30.0,1100,900,345.0,60/670 N1MAS,-,670,771,-,878,-,7.5,698.0,-,952.0,6.0,0.025,16.0,
772,710,870,74.0,475.0,1100.0,16.6,1200,1000,93.5,618/710 MA,-,710,761,-,818,-,4.0,725.0,-,855.0,3.0,0.015,17.0,
773,710,950,106.0,663.0,1500.0,22.0,1100,900,220.0,619/710 MA,-,710,790,-,870,-,6.0,733.0,-,927.0,5.0,0.02,17.0,
774,710,1030,140.0,956.0,2200.0,31.5,1000,850,382.0,60/710 MA,-,710,811,-,928,-,7.5,738.0,-,1002.0,6.0,0.025,16.0,
775,750,920,78.0,527.0,1250.0,18.3,1100,900,110.0,618/750 MA,-,750,804,-,866,-,5.0,768.0,-,902.0,4.0,0.015,17.0,
776,750,1000,112.0,761.0,1800.0,25.5,1000,850,255.0,619/750 MA,-,750,835,-,919,-,6.0,773.0,-,977.0,5.0,0.02,17.0,
777,750,1090,150.0,995.0,2360.0,33.5,950,800,485.0,60/750 MA,-,750,862,-,978,-,7.5,778.0,-,1062.0,6.0,0.025,16.0,
778,800,980,82.0,559.0,1370.0,19.3,1000,850,130.0,618/800 MA,-,800,857,-,922,-,5.0,818.0,-,962.0,4.0,0.015,17.0,
779,800,1060,115.0,832.0,2040.0,28.5,950,800,275.0,619/800 MA,-,800,884,-,975,-,6.0,823.0,-,1037.0,5.0,0.02,17.0,
780,800,1150,155.0,1010.0,2550.0,34.5,900,750,523.0,60/800 N1MAS,-,800,914,-,1032,-,7.5,828.0,-,1122.0,6.0,0.025,16.0,
781,850,1030,82.0,559.0,1430.0,19.6,950,750,140.0,618/850 MA,-,850,907,-,972,-,5.0,868.0,-,1012.0,4.0,0.015,17.0,
782,850,1120,118.0,852.0,2120.0,28.5,850,750,320.0,619/850 MA,-,850,937,-,1033,-,6.0,873.0,-,1097.0,5.0,0.02,17.0,
783,900,1090,85.0,618.0,1600.0,21.6,850,700,167.0,618/900 MA,-,900,960,-,1029,-,5.0,918.0,-,1072.0,4.0,0.015,18.0,
784,950,1150,90.0,637.0,1730.0,22.4,800,670,197.0,618/950 MA,-,950,1015,-,1084,-,5.0,968.0,-,1132.0,4.0,0.015,18.0,
785,1000,1220,100.0,637.0,1800.0,22.8,750,600,245.0,618/1000 MA,-,1000,1076,-,1145,-,6.0,1023.0,-,1197.0,5.0,0.015,17.0,
786,1060,1280,100.0,728.0,2120.0,26.5,670,560,260.0,618/1060 MA,-,1060,1132,-,1208,-,6.0,1083.0,-,1257.0,5.0,0.015,18.0,
787,1120,1360,106.0,741.0,2200.0,26.5,630,530,315.0,618/1120 MA,-,1120,1201,-,1278,-,6.0,1143.0,-,1337.0,5.0,0.015,18.0,
788,1180,1420,106.0,761.0,2360.0,27.5,560,480,337.0,618/1180 MB,-,1180,1262,-,1338,-,6.0,1203.0,-,1397.0,5.0,0.015,18.0,
789,1320,1600,122.0,956.0,3150.0,35.5,480,400,500.0,618/1320 MA,-,1320,1414,-,1506,-,6.0,1343.0,-,1577.0,5.0,0.015,18.0,
790,1500,1820,140.0,1170.0,4150.0,43.0,380,240,638.0,618/1500 TN,-,1500,1606,-,1712,-,7.5,1528.0,-,1792.0,6.0,0.015,18.0,
